run_id,test_instance_id,decomposition_type
2066,517,owip-tpf
2067,517,ow-oip-t-pf
2068,517,owip-t-pf
2069,518,ow-oip-tpf
2070,518,owip-tpf
2071,518,ow-oip-t-pf
2072,518,owip-t-pf
2073,519,ow-oip-tpf
2074,519,owip-tpf
2075,519,ow-oip-t-pf
2076,519,owip-t-pf
2077,520,ow-oip-tpf
2078,520,owip-tpf
2079,520,ow-oip-t-pf
2080,520,owip-t-pf
2081,521,ow-oip-tpf
2082,521,owip-tpf
2083,521,ow-oip-t-pf
2084,521,owip-t-pf
2085,522,ow-oip-tpf
2086,522,owip-tpf
2087,522,ow-oip-t-pf
2088,522,owip-t-pf
2089,523,ow-oip-tpf
2090,523,owip-tpf
2091,523,ow-oip-t-pf
2092,523,owip-t-pf
2093,524,ow-oip-tpf
2094,524,owip-tpf
2095,524,ow-oip-t-pf
2096,524,owip-t-pf
2097,525,ow-oip-tpf
2098,525,owip-tpf
2099,525,ow-oip-t-pf
2100,525,owip-t-pf
2101,526,ow-oip-tpf
2102,526,owip-tpf
2103,526,ow-oip-t-pf
2104,526,owip-t-pf
2105,527,ow-oip-tpf
2106,527,owip-tpf
2107,527,ow-oip-t-pf
2108,527,owip-t-pf
2109,528,ow-oip-tpf
2110,528,owip-tpf
2111,528,ow-oip-t-pf
2112,528,owip-t-pf
2113,529,ow-oip-tpf
2114,529,owip-tpf
2115,529,ow-oip-t-pf
2116,529,owip-t-pf
2117,530,ow-oip-tpf
2118,530,owip-tpf
2119,530,ow-oip-t-pf
2120,530,owip-t-pf
2121,531,ow-oip-tpf
2122,531,owip-tpf
2123,531,ow-oip-t-pf
2124,531,owip-t-pf
2125,532,ow-oip-tpf
2126,532,owip-tpf
2127,532,ow-oip-t-pf
2128,532,owip-t-pf
2129,533,ow-oip-tpf
2130,533,owip-tpf
2131,533,ow-oip-t-pf
2132,533,owip-t-pf
2133,534,ow-oip-tpf
2134,534,owip-tpf
2135,534,ow-oip-t-pf
2136,534,owip-t-pf
2137,535,ow-oip-tpf
2138,535,owip-tpf
2139,535,ow-oip-t-pf
2140,535,owip-t-pf
2141,536,ow-oip-tpf
2142,536,owip-tpf
2143,536,ow-oip-t-pf
2144,536,owip-t-pf
2145,537,ow-oip-tpf
2146,537,owip-tpf
2147,537,ow-oip-t-pf
2148,537,owip-t-pf
2149,538,ow-oip-tpf
2150,538,owip-tpf
2151,538,ow-oip-t-pf
2152,538,owip-t-pf
2153,539,ow-oip-tpf
2154,539,owip-tpf
2155,539,ow-oip-t-pf
2156,539,owip-t-pf
2157,540,ow-oip-tpf
2158,540,owip-tpf
2159,540,ow-oip-t-pf
2160,540,owip-t-pf
2161,541,ow-oip-tpf
2162,541,owip-tpf
2163,541,ow-oip-t-pf
2164,541,owip-t-pf
2165,542,ow-oip-tpf
2166,542,owip-tpf
2167,542,ow-oip-t-pf
2168,542,owip-t-pf
2169,543,ow-oip-tpf
2170,543,owip-tpf
2171,543,ow-oip-t-pf
2172,543,owip-t-pf
2173,544,ow-oip-tpf
2174,544,owip-tpf
2175,544,ow-oip-t-pf
2176,544,owip-t-pf
2177,545,ow-oip-tpf
2178,545,owip-tpf
2179,545,ow-oip-t-pf
2180,545,owip-t-pf
2181,546,ow-oip-tpf
2182,546,owip-tpf
2183,546,ow-oip-t-pf
2184,546,owip-t-pf
2185,547,ow-oip-tpf
2186,547,owip-tpf
2187,547,ow-oip-t-pf
2188,547,owip-t-pf
2189,548,ow-oip-tpf
2190,548,owip-tpf
2191,548,ow-oip-t-pf
2192,548,owip-t-pf
2193,549,ow-oip-tpf
2194,549,owip-tpf
2195,549,ow-oip-t-pf
2196,549,owip-t-pf
2197,550,ow-oip-tpf
2198,550,owip-tpf
2199,550,ow-oip-t-pf
2200,550,owip-t-pf
2201,551,ow-oip-tpf
2202,551,owip-tpf
2203,551,ow-oip-t-pf
2204,551,owip-t-pf
2205,552,ow-oip-tpf
2206,552,owip-tpf
2207,552,ow-oip-t-pf
2208,552,owip-t-pf
2209,553,ow-oip-tpf
2210,553,owip-tpf
2211,553,ow-oip-t-pf
2212,553,owip-t-pf
2213,554,ow-oip-tpf
2214,554,owip-tpf
2215,554,ow-oip-t-pf
2216,554,owip-t-pf
2217,555,ow-oip-tpf
2218,555,owip-tpf
2219,555,ow-oip-t-pf
2220,555,owip-t-pf
2221,556,ow-oip-tpf
2222,556,owip-tpf
2223,556,ow-oip-t-pf
2224,556,owip-t-pf
2225,557,ow-oip-tpf
2226,557,owip-tpf
2227,557,ow-oip-t-pf
2228,557,owip-t-pf
2229,558,ow-oip-tpf
2230,558,owip-tpf
2231,558,ow-oip-t-pf
2232,558,owip-t-pf
2233,559,ow-oip-tpf
2234,559,owip-tpf
2235,559,ow-oip-t-pf
2236,559,owip-t-pf
2237,560,ow-oip-tpf
2238,560,owip-tpf
2239,560,ow-oip-t-pf
2240,560,owip-t-pf
2241,561,ow-oip-tpf
2242,561,owip-tpf
2243,561,ow-oip-t-pf
2244,561,owip-t-pf
2245,562,ow-oip-tpf
2246,562,owip-tpf
2247,562,ow-oip-t-pf
2248,562,owip-t-pf
2249,563,ow-oip-tpf
2250,563,owip-tpf
2251,563,ow-oip-t-pf
2252,563,owip-t-pf
2253,564,ow-oip-tpf
2254,564,owip-tpf
2255,564,ow-oip-t-pf
2256,564,owip-t-pf
2257,565,ow-oip-tpf
2258,565,owip-tpf
2259,565,ow-oip-t-pf
2260,565,owip-t-pf
2261,566,ow-oip-tpf
2262,566,owip-tpf
2263,566,ow-oip-t-pf
2264,566,owip-t-pf
2265,567,ow-oip-tpf
2266,567,owip-tpf
2267,567,ow-oip-t-pf
2268,567,owip-t-pf
2269,568,ow-oip-tpf
2270,568,owip-tpf
2271,568,ow-oip-t-pf
2272,568,owip-t-pf
2273,569,ow-oip-tpf
2274,569,owip-tpf
2275,569,ow-oip-t-pf
2276,569,owip-t-pf
2277,570,ow-oip-tpf
2278,570,owip-tpf
2279,570,ow-oip-t-pf
2280,570,owip-t-pf
2281,571,ow-oip-tpf
2282,571,owip-tpf
2283,571,ow-oip-t-pf
2284,571,owip-t-pf
2285,572,ow-oip-tpf
2286,572,owip-tpf
2287,572,ow-oip-t-pf
2288,572,owip-t-pf
2289,573,ow-oip-tpf
2290,573,owip-tpf
2291,573,ow-oip-t-pf
2292,573,owip-t-pf
2293,574,ow-oip-tpf
2294,574,owip-tpf
2295,574,ow-oip-t-pf
2296,574,owip-t-pf
2297,575,ow-oip-tpf
2298,575,owip-tpf
2299,575,ow-oip-t-pf
2300,575,owip-t-pf
2301,576,ow-oip-tpf
2302,576,owip-tpf
2303,576,ow-oip-t-pf
2304,576,owip-t-pf
2305,577,ow-oip-tpf
2306,577,owip-tpf
2307,577,ow-oip-t-pf
2308,577,owip-t-pf
2309,578,ow-oip-tpf
2310,578,owip-tpf
2311,578,ow-oip-t-pf
2312,578,owip-t-pf
2313,579,ow-oip-tpf
2314,579,owip-tpf
2315,579,ow-oip-t-pf
2316,579,owip-t-pf
2317,580,ow-oip-tpf
2318,580,owip-tpf
2319,580,ow-oip-t-pf
2320,580,owip-t-pf
2321,581,ow-oip-tpf
2322,581,owip-tpf
2323,581,ow-oip-t-pf
2324,581,owip-t-pf
2325,582,ow-oip-tpf
2326,582,owip-tpf
2327,582,ow-oip-t-pf
2328,582,owip-t-pf
2329,583,ow-oip-tpf
2330,583,owip-tpf
2331,583,ow-oip-t-pf
2332,583,owip-t-pf
2333,584,ow-oip-tpf
2334,584,owip-tpf
2335,584,ow-oip-t-pf
2336,584,owip-t-pf
2337,585,ow-oip-tpf
2338,585,owip-tpf
2339,585,ow-oip-t-pf
2340,585,owip-t-pf
2341,586,ow-oip-tpf
2342,586,owip-tpf
2343,586,ow-oip-t-pf
2344,586,owip-t-pf
2345,587,ow-oip-tpf
2346,587,owip-tpf
2347,587,ow-oip-t-pf
2348,587,owip-t-pf
2349,588,ow-oip-tpf
2350,588,owip-tpf
2351,588,ow-oip-t-pf
2352,588,owip-t-pf
2353,589,ow-oip-tpf
2354,589,owip-tpf
2355,589,ow-oip-t-pf
2356,589,owip-t-pf
2357,590,ow-oip-tpf
2358,590,owip-tpf
2359,590,ow-oip-t-pf
2360,590,owip-t-pf
2361,591,ow-oip-tpf
2362,591,owip-tpf
2363,591,ow-oip-t-pf
2364,591,owip-t-pf
2365,592,ow-oip-tpf
2366,592,owip-tpf
2367,592,ow-oip-t-pf
2368,592,owip-t-pf
2369,593,ow-oip-tpf
2370,593,owip-tpf
2371,593,ow-oip-t-pf
2372,593,owip-t-pf
2373,594,ow-oip-tpf
2374,594,owip-tpf
2375,594,ow-oip-t-pf
2376,594,owip-t-pf
2377,595,ow-oip-tpf
2378,595,owip-tpf
2379,595,ow-oip-t-pf
2380,595,owip-t-pf
2381,596,ow-oip-tpf
2382,596,owip-tpf
2383,596,ow-oip-t-pf
2384,596,owip-t-pf
2385,597,ow-oip-tpf
2386,597,owip-tpf
2387,597,ow-oip-t-pf
2388,597,owip-t-pf
2389,598,ow-oip-tpf
2390,598,owip-tpf
2391,598,ow-oip-t-pf
2392,598,owip-t-pf
2393,599,ow-oip-tpf
2394,599,owip-tpf
2395,599,ow-oip-t-pf
2396,599,owip-t-pf
2397,600,ow-oip-tpf
2398,600,owip-tpf
2399,600,ow-oip-t-pf
2400,600,owip-t-pf
2401,601,ow-oip-tpf
2402,601,owip-tpf
2403,601,ow-oip-t-pf
2404,601,owip-t-pf
2405,602,ow-oip-tpf
2406,602,owip-tpf
2407,602,ow-oip-t-pf
2408,602,owip-t-pf
2409,603,ow-oip-tpf
2410,603,owip-tpf
2411,603,ow-oip-t-pf
2412,603,owip-t-pf
2413,604,ow-oip-tpf
2414,604,owip-tpf
2415,604,ow-oip-t-pf
2416,604,owip-t-pf
2417,605,ow-oip-tpf
2418,605,owip-tpf
2419,605,ow-oip-t-pf
2420,605,owip-t-pf
2421,606,ow-oip-tpf
2422,606,owip-tpf
2423,606,ow-oip-t-pf
2424,606,owip-t-pf
2425,607,ow-oip-tpf
2426,607,owip-tpf
2427,607,ow-oip-t-pf
2428,607,owip-t-pf
2429,608,ow-oip-tpf
2430,608,owip-tpf
2431,608,ow-oip-t-pf
2432,608,owip-t-pf
2433,609,ow-oip-tpf
2434,609,owip-tpf
2435,609,ow-oip-t-pf
2436,609,owip-t-pf
2437,610,ow-oip-tpf
2438,610,owip-tpf
2439,610,ow-oip-t-pf
2440,610,owip-t-pf
2441,611,ow-oip-tpf
2442,611,owip-tpf
2443,611,ow-oip-t-pf
2444,611,owip-t-pf
2445,612,ow-oip-tpf
2446,612,owip-tpf
2447,612,ow-oip-t-pf
2448,612,owip-t-pf
2449,613,ow-oip-tpf
2450,613,owip-tpf
2451,613,ow-oip-t-pf
2452,613,owip-t-pf
2453,614,ow-oip-tpf
2454,614,owip-tpf
2455,614,ow-oip-t-pf
2456,614,owip-t-pf
2457,615,ow-oip-tpf
2458,615,owip-tpf
2459,615,ow-oip-t-pf
2460,615,owip-t-pf
2461,616,ow-oip-tpf
2462,616,owip-tpf
2463,616,ow-oip-t-pf
2464,616,owip-t-pf
2465,617,ow-oip-tpf
2466,617,owip-tpf
2467,617,ow-oip-t-pf
2468,617,owip-t-pf
2469,618,ow-oip-tpf
2470,618,owip-tpf
2471,618,ow-oip-t-pf
2472,618,owip-t-pf
2473,619,ow-oip-tpf
2474,619,owip-tpf
2475,619,ow-oip-t-pf
2476,619,owip-t-pf
2477,620,ow-oip-tpf
2478,620,owip-tpf
2479,620,ow-oip-t-pf
2480,620,owip-t-pf
2481,621,ow-oip-tpf
2482,621,owip-tpf
2483,621,ow-oip-t-pf
2484,621,owip-t-pf
2485,622,ow-oip-tpf
2486,622,owip-tpf
2487,622,ow-oip-t-pf
2488,622,owip-t-pf
2489,623,ow-oip-tpf
2490,623,owip-tpf
2491,623,ow-oip-t-pf
2492,623,owip-t-pf
2493,624,ow-oip-tpf
2494,624,owip-tpf
2495,624,ow-oip-t-pf
2496,624,owip-t-pf
2497,625,ow-oip-tpf
2498,625,owip-tpf
2499,625,ow-oip-t-pf
2500,625,owip-t-pf
2501,626,ow-oip-tpf
2502,626,owip-tpf
2503,626,ow-oip-t-pf
2504,626,owip-t-pf
2505,627,ow-oip-tpf
2506,627,owip-tpf
2507,627,ow-oip-t-pf
2508,627,owip-t-pf
2509,628,ow-oip-tpf
2510,628,owip-tpf
2511,628,ow-oip-t-pf
2512,628,owip-t-pf
2513,629,ow-oip-tpf
2514,629,owip-tpf
2515,629,ow-oip-t-pf
2516,629,owip-t-pf
2517,630,ow-oip-tpf
2518,630,owip-tpf
2519,630,ow-oip-t-pf
2520,630,owip-t-pf
2521,631,ow-oip-tpf
2522,631,owip-tpf
2523,631,ow-oip-t-pf
2524,631,owip-t-pf
2525,632,ow-oip-tpf
2526,632,owip-tpf
2527,632,ow-oip-t-pf
2528,632,owip-t-pf
2529,633,ow-oip-tpf
2530,633,owip-tpf
2531,633,ow-oip-t-pf
2532,633,owip-t-pf
2533,634,ow-oip-tpf
2534,634,owip-tpf
2535,634,ow-oip-t-pf
2536,634,owip-t-pf
2537,635,ow-oip-tpf
2538,635,owip-tpf
2539,635,ow-oip-t-pf
2540,635,owip-t-pf
2541,636,ow-oip-tpf
2542,636,owip-tpf
2543,636,ow-oip-t-pf
2544,636,owip-t-pf
2545,637,ow-oip-tpf
2546,637,owip-tpf
2547,637,ow-oip-t-pf
2548,637,owip-t-pf
2549,638,ow-oip-tpf
2550,638,owip-tpf
2551,638,ow-oip-t-pf
2552,638,owip-t-pf
2553,639,ow-oip-tpf
2554,639,owip-tpf
2555,639,ow-oip-t-pf
2556,639,owip-t-pf
2557,640,ow-oip-tpf
2558,640,owip-tpf
2559,640,ow-oip-t-pf
2560,640,owip-t-pf
2561,641,ow-oip-tpf
2562,641,owip-tpf
2563,641,ow-oip-t-pf
2564,641,owip-t-pf
2565,642,ow-oip-tpf
2566,642,owip-tpf
2567,642,ow-oip-t-pf
2568,642,owip-t-pf
2569,643,ow-oip-tpf
2570,643,owip-tpf
2571,643,ow-oip-t-pf
2572,643,owip-t-pf
2573,644,ow-oip-tpf
2574,644,owip-tpf
2575,644,ow-oip-t-pf
2576,644,owip-t-pf
2577,645,ow-oip-tpf
2578,645,owip-tpf
2579,645,ow-oip-t-pf
2580,645,owip-t-pf
2581,646,ow-oip-tpf
2582,646,owip-tpf
2583,646,ow-oip-t-pf
2584,646,owip-t-pf
2585,647,ow-oip-tpf
2586,647,owip-tpf
2587,647,ow-oip-t-pf
2588,647,owip-t-pf
2589,648,ow-oip-tpf
2590,648,owip-tpf
2591,648,ow-oip-t-pf
2592,648,owip-t-pf
2593,649,ow-oip-tpf
2594,649,owip-tpf
2595,649,ow-oip-t-pf
2596,649,owip-t-pf
2597,650,ow-oip-tpf
2598,650,owip-tpf
2599,650,ow-oip-t-pf
2600,650,owip-t-pf
2601,651,ow-oip-tpf
2602,651,owip-tpf
2603,651,ow-oip-t-pf
2604,651,owip-t-pf
2605,652,ow-oip-tpf
2606,652,owip-tpf
2607,652,ow-oip-t-pf
2608,652,owip-t-pf
2609,653,ow-oip-tpf
2610,653,owip-tpf
2611,653,ow-oip-t-pf
2612,653,owip-t-pf
2613,654,ow-oip-tpf
2614,654,owip-tpf
2615,654,ow-oip-t-pf
2616,654,owip-t-pf
2617,655,ow-oip-tpf
2618,655,owip-tpf
2619,655,ow-oip-t-pf
2620,655,owip-t-pf
2621,656,ow-oip-tpf
2622,656,owip-tpf
2623,656,ow-oip-t-pf
2624,656,owip-t-pf
2625,657,ow-oip-tpf
2626,657,owip-tpf
2627,657,ow-oip-t-pf
2628,657,owip-t-pf
2629,658,ow-oip-tpf
2630,658,owip-tpf
2631,658,ow-oip-t-pf
2632,658,owip-t-pf
2633,659,ow-oip-tpf
2634,659,owip-tpf
2635,659,ow-oip-t-pf
2636,659,owip-t-pf
2637,660,ow-oip-tpf
2638,660,owip-tpf
2639,660,ow-oip-t-pf
2640,660,owip-t-pf
2641,661,ow-oip-tpf
2642,661,owip-tpf
2643,661,ow-oip-t-pf
2644,661,owip-t-pf
2645,662,ow-oip-tpf
2646,662,owip-tpf
2647,662,ow-oip-t-pf
2648,662,owip-t-pf
2649,663,ow-oip-tpf
2650,663,owip-tpf
2651,663,ow-oip-t-pf
2652,663,owip-t-pf
2653,664,ow-oip-tpf
2654,664,owip-tpf
2655,664,ow-oip-t-pf
2656,664,owip-t-pf
2657,665,ow-oip-tpf
2658,665,owip-tpf
2659,665,ow-oip-t-pf
2660,665,owip-t-pf
2661,666,ow-oip-tpf
2662,666,owip-tpf
2663,666,ow-oip-t-pf
2664,666,owip-t-pf
2665,667,ow-oip-tpf
2666,667,owip-tpf
2667,667,ow-oip-t-pf
2668,667,owip-t-pf
2669,668,ow-oip-tpf
2670,668,owip-tpf
2671,668,ow-oip-t-pf
2672,668,owip-t-pf
2673,669,ow-oip-tpf
2674,669,owip-tpf
2675,669,ow-oip-t-pf
2676,669,owip-t-pf
2677,670,ow-oip-tpf
2678,670,owip-tpf
2679,670,ow-oip-t-pf
2680,670,owip-t-pf
2681,671,ow-oip-tpf
2682,671,owip-tpf
2683,671,ow-oip-t-pf
2684,671,owip-t-pf
2685,672,ow-oip-tpf
2686,672,owip-tpf
2687,672,ow-oip-t-pf
2688,672,owip-t-pf
2689,673,ow-oip-tpf
2690,673,owip-tpf
2691,673,ow-oip-t-pf
2692,673,owip-t-pf
2693,674,ow-oip-tpf
2694,674,owip-tpf
2695,674,ow-oip-t-pf
2696,674,owip-t-pf
2697,675,ow-oip-tpf
2698,675,owip-tpf
2699,675,ow-oip-t-pf
2700,675,owip-t-pf
2701,676,ow-oip-tpf
2702,676,owip-tpf
2703,676,ow-oip-t-pf
2704,676,owip-t-pf
2705,677,ow-oip-tpf
2706,677,owip-tpf
2707,677,ow-oip-t-pf
2708,677,owip-t-pf
2709,678,ow-oip-tpf
2710,678,owip-tpf
2711,678,ow-oip-t-pf
2712,678,owip-t-pf
2713,679,ow-oip-tpf
2714,679,owip-tpf
2715,679,ow-oip-t-pf
2716,679,owip-t-pf
2717,680,ow-oip-tpf
2718,680,owip-tpf
2719,680,ow-oip-t-pf
2720,680,owip-t-pf
2721,681,ow-oip-tpf
2722,681,owip-tpf
2723,681,ow-oip-t-pf
2724,681,owip-t-pf
2725,682,ow-oip-tpf
2726,682,owip-tpf
2727,682,ow-oip-t-pf
2728,682,owip-t-pf
2729,683,ow-oip-tpf
2730,683,owip-tpf
2731,683,ow-oip-t-pf
2732,683,owip-t-pf
2733,684,ow-oip-tpf
2734,684,owip-tpf
2735,684,ow-oip-t-pf
2736,684,owip-t-pf
2737,685,ow-oip-tpf
2738,685,owip-tpf
2739,685,ow-oip-t-pf
2740,685,owip-t-pf
2741,686,ow-oip-tpf
2742,686,owip-tpf
2743,686,ow-oip-t-pf
2744,686,owip-t-pf
2745,687,ow-oip-tpf
2746,687,owip-tpf
2747,687,ow-oip-t-pf
2748,687,owip-t-pf
2749,688,ow-oip-tpf
2750,688,owip-tpf
2751,688,ow-oip-t-pf
2752,688,owip-t-pf
2753,689,ow-oip-tpf
2754,689,owip-tpf
2755,689,ow-oip-t-pf
2756,689,owip-t-pf
2757,690,ow-oip-tpf
2758,690,owip-tpf
2759,690,ow-oip-t-pf
2760,690,owip-t-pf
2761,691,ow-oip-tpf
2762,691,owip-tpf
2763,691,ow-oip-t-pf
2764,691,owip-t-pf
2765,692,ow-oip-tpf
2766,692,owip-tpf
2767,692,ow-oip-t-pf
2768,692,owip-t-pf
2769,693,ow-oip-tpf
2770,693,owip-tpf
2771,693,ow-oip-t-pf
2772,693,owip-t-pf
2773,694,ow-oip-tpf
2774,694,owip-tpf
2775,694,ow-oip-t-pf
2776,694,owip-t-pf
2777,695,ow-oip-tpf
2778,695,owip-tpf
2779,695,ow-oip-t-pf
2780,695,owip-t-pf
2781,696,ow-oip-tpf
2782,696,owip-tpf
2783,696,ow-oip-t-pf
2784,696,owip-t-pf
2785,697,ow-oip-tpf
2786,697,owip-tpf
2787,697,ow-oip-t-pf
2788,697,owip-t-pf
2789,698,ow-oip-tpf
2790,698,owip-tpf
2791,698,ow-oip-t-pf
2792,698,owip-t-pf
2793,699,ow-oip-tpf
2794,699,owip-tpf
2795,699,ow-oip-t-pf
2796,699,owip-t-pf
2797,700,ow-oip-tpf
2798,700,owip-tpf
2799,700,ow-oip-t-pf
2800,700,owip-t-pf
2801,701,ow-oip-tpf
2802,701,owip-tpf
2803,701,ow-oip-t-pf
2804,701,owip-t-pf
2805,702,ow-oip-tpf
2806,702,owip-tpf
2807,702,ow-oip-t-pf
2808,702,owip-t-pf
2809,703,ow-oip-tpf
2810,703,owip-tpf
2811,703,ow-oip-t-pf
2812,703,owip-t-pf
2813,704,ow-oip-tpf
2814,704,owip-tpf
2815,704,ow-oip-t-pf
2816,704,owip-t-pf
2817,705,ow-oip-tpf
2818,705,owip-tpf
2819,705,ow-oip-t-pf
2820,705,owip-t-pf
2821,706,ow-oip-tpf
2822,706,owip-tpf
2823,706,ow-oip-t-pf
2824,706,owip-t-pf
2825,707,ow-oip-tpf
2826,707,owip-tpf
2827,707,ow-oip-t-pf
2828,707,owip-t-pf
2829,708,ow-oip-tpf
2830,708,owip-tpf
2831,708,ow-oip-t-pf
2832,708,owip-t-pf
2833,709,ow-oip-tpf
2834,709,owip-tpf
2835,709,ow-oip-t-pf
2836,709,owip-t-pf
2837,710,ow-oip-tpf
2838,710,owip-tpf
2839,710,ow-oip-t-pf
2840,710,owip-t-pf
2841,711,ow-oip-tpf
2842,711,owip-tpf
2843,711,ow-oip-t-pf
2844,711,owip-t-pf
2845,712,ow-oip-tpf
2846,712,owip-tpf
2847,712,ow-oip-t-pf
2848,712,owip-t-pf
2849,713,ow-oip-tpf
2850,713,owip-tpf
2851,713,ow-oip-t-pf
2852,713,owip-t-pf
2853,714,ow-oip-tpf
2854,714,owip-tpf
2855,714,ow-oip-t-pf
2856,714,owip-t-pf
2857,715,ow-oip-tpf
2858,715,owip-tpf
2859,715,ow-oip-t-pf
2860,715,owip-t-pf
2861,716,ow-oip-tpf
2862,716,owip-tpf
2863,716,ow-oip-t-pf
2864,716,owip-t-pf
2865,717,ow-oip-tpf
2866,717,owip-tpf
2867,717,ow-oip-t-pf
2868,717,owip-t-pf
2869,718,ow-oip-tpf
2870,718,owip-tpf
2871,718,ow-oip-t-pf
2872,718,owip-t-pf
2873,719,ow-oip-tpf
2874,719,owip-tpf
2875,719,ow-oip-t-pf
2876,719,owip-t-pf
2877,720,ow-oip-tpf
2878,720,owip-tpf
2879,720,ow-oip-t-pf
2880,720,owip-t-pf
2881,721,ow-oip-tpf
2882,721,owip-tpf
2883,721,ow-oip-t-pf
2884,721,owip-t-pf
2885,722,ow-oip-tpf
2886,722,owip-tpf
2887,722,ow-oip-t-pf
2888,722,owip-t-pf
2889,723,ow-oip-tpf
2890,723,owip-tpf
2891,723,ow-oip-t-pf
2892,723,owip-t-pf
2893,724,ow-oip-tpf
2894,724,owip-tpf
2895,724,ow-oip-t-pf
2896,724,owip-t-pf
2897,725,ow-oip-tpf
2898,725,owip-tpf
2899,725,ow-oip-t-pf
2900,725,owip-t-pf
2901,726,ow-oip-tpf
2902,726,owip-tpf
2903,726,ow-oip-t-pf
2904,726,owip-t-pf
2905,727,ow-oip-tpf
2906,727,owip-tpf
2907,727,ow-oip-t-pf
2908,727,owip-t-pf
2909,728,ow-oip-tpf
2910,728,owip-tpf
2911,728,ow-oip-t-pf
2912,728,owip-t-pf
2913,729,ow-oip-tpf
2914,729,owip-tpf
2915,729,ow-oip-t-pf
2916,729,owip-t-pf
2917,730,ow-oip-tpf
2918,730,owip-tpf
2919,730,ow-oip-t-pf
2920,730,owip-t-pf
2921,731,ow-oip-tpf
2922,731,owip-tpf
2923,731,ow-oip-t-pf
2924,731,owip-t-pf
2925,732,ow-oip-tpf
2926,732,owip-tpf
2927,732,ow-oip-t-pf
2928,732,owip-t-pf
2929,733,ow-oip-tpf
2930,733,owip-tpf
2931,733,ow-oip-t-pf
2932,733,owip-t-pf
2933,734,ow-oip-tpf
2934,734,owip-tpf
2935,734,ow-oip-t-pf
2936,734,owip-t-pf
2937,735,ow-oip-tpf
2938,735,owip-tpf
2939,735,ow-oip-t-pf
2940,735,owip-t-pf
2941,736,ow-oip-tpf
2942,736,owip-tpf
2943,736,ow-oip-t-pf
2944,736,owip-t-pf
2945,737,ow-oip-tpf
2946,737,owip-tpf
2947,737,ow-oip-t-pf
2948,737,owip-t-pf
2949,738,ow-oip-tpf
2950,738,owip-tpf
2951,738,ow-oip-t-pf
2952,738,owip-t-pf
2953,739,ow-oip-tpf
2954,739,owip-tpf
2955,739,ow-oip-t-pf
2956,739,owip-t-pf
2957,740,ow-oip-tpf
2958,740,owip-tpf
2959,740,ow-oip-t-pf
2960,740,owip-t-pf
2961,741,ow-oip-tpf
2962,741,owip-tpf
2963,741,ow-oip-t-pf
2964,741,owip-t-pf
2965,742,ow-oip-tpf
2966,742,owip-tpf
2967,742,ow-oip-t-pf
2968,742,owip-t-pf
2969,743,ow-oip-tpf
2970,743,owip-tpf
2971,743,ow-oip-t-pf
2972,743,owip-t-pf
2973,744,ow-oip-tpf
2974,744,owip-tpf
2975,744,ow-oip-t-pf
2976,744,owip-t-pf
2977,745,ow-oip-tpf
2978,745,owip-tpf
2979,745,ow-oip-t-pf
2980,745,owip-t-pf
2981,746,ow-oip-tpf
2982,746,owip-tpf
2983,746,ow-oip-t-pf
2984,746,owip-t-pf
2985,747,ow-oip-tpf
2986,747,owip-tpf
2987,747,ow-oip-t-pf
2988,747,owip-t-pf
2989,748,ow-oip-tpf
2990,748,owip-tpf
2991,748,ow-oip-t-pf
2992,748,owip-t-pf
2993,749,ow-oip-tpf
2994,749,owip-tpf
2995,749,ow-oip-t-pf
2996,749,owip-t-pf
2997,750,ow-oip-tpf
2998,750,owip-tpf
2999,750,ow-oip-t-pf
3000,750,owip-t-pf
3001,751,ow-oip-tpf
3002,751,owip-tpf
3003,751,ow-oip-t-pf
3004,751,owip-t-pf
3005,752,ow-oip-tpf
3006,752,owip-tpf
3007,752,ow-oip-t-pf
3008,752,owip-t-pf
3009,753,ow-oip-tpf
3010,753,owip-tpf
3011,753,ow-oip-t-pf
3012,753,owip-t-pf
3013,754,ow-oip-tpf
3014,754,owip-tpf
3015,754,ow-oip-t-pf
3016,754,owip-t-pf
3017,755,ow-oip-tpf
3018,755,owip-tpf
3019,755,ow-oip-t-pf
3020,755,owip-t-pf
3021,756,ow-oip-tpf
3022,756,owip-tpf
3023,756,ow-oip-t-pf
3024,756,owip-t-pf
3025,757,ow-oip-tpf
3026,757,owip-tpf
3027,757,ow-oip-t-pf
3028,757,owip-t-pf
3029,758,ow-oip-tpf
3030,758,owip-tpf
3031,758,ow-oip-t-pf
3032,758,owip-t-pf
3033,759,ow-oip-tpf
3034,759,owip-tpf
3035,759,ow-oip-t-pf
3036,759,owip-t-pf
3037,760,ow-oip-tpf
3038,760,owip-tpf
3039,760,ow-oip-t-pf
3040,760,owip-t-pf
3041,761,ow-oip-tpf
3042,761,owip-tpf
3043,761,ow-oip-t-pf
3044,761,owip-t-pf
3045,762,ow-oip-tpf
3046,762,owip-tpf
3047,762,ow-oip-t-pf
3048,762,owip-t-pf
3049,763,ow-oip-tpf
3050,763,owip-tpf
3051,763,ow-oip-t-pf
3052,763,owip-t-pf
3053,764,ow-oip-tpf
3054,764,owip-tpf
3055,764,ow-oip-t-pf
3056,764,owip-t-pf
3057,765,ow-oip-tpf
3058,765,owip-tpf
3059,765,ow-oip-t-pf
3060,765,owip-t-pf
3061,766,ow-oip-tpf
3062,766,owip-tpf
3063,766,ow-oip-t-pf
