row_id,run_id,test_instance_id,test_instance_mod,warehouse_id,random_seed,method,initialization,timeforsubproblem,partition,lsnsiteration,objective,solve_time,cumul_time,solvetime_init,solvetime_spselection,solvetime_spopt,time_utilization,throughput_utilization,bestthroughput_utilization,total_orders_worked,total_orders_completed,congestion_utilization,max_congestion,pods_used,unique_pods_used,items_picked_per_pod,pod_distance_travelled,order_open_time_per_item,orders_size_1,orders_size_2,orders_size_3,orders_size_4,orders_size_5,orders_size_6,orders_size_7,orders_size_8,orders_size_9,orders_size_10,orders_size_large
258,258,26,6,3,7933,Domain-based,(warm start),10,1,22,179,1.412295103,105.6999669,0,0.023328066,0.228684187,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,23,179,1.600422144,107.3003891,0,0.029828072,0.151967049,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,24,179,1.67782402,108.9782131,0,0.027597904,0.219254017,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,25,179,1.53894496,110.517158,0,0.031171083,0.096894026,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,26,179,1.446017981,111.963176,0,0.028799057,0.312315941,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,27,179,1.840503931,113.8036799,0,0.028766155,0.202018976,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,28,179,1.921262026,115.724942,0,0.02633214,0.403074026,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,29,179,2.042108059,117.76705,0,0.029521942,0.014647007,0.803763441,0.994444444,0.663888889,92,92,1.053916211,5,120,93,1.491666667,5056,2.374301676,67,13,2,2,2,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,30,188,1.486593008,119.253643,0,0.032634974,0.216824055,0.838709677,1.044444444,0.691666667,95,95,1.08715847,5,124,93,1.516129032,5244,1.553191489,67,15,2,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,31,195,1.64609313,120.8997362,0,0.025159121,0.372219086,0.852150538,1.083333333,0.711111111,98,98,1.031147541,4,122,91,1.598360656,5076,1.574358974,67,17,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,32,195,1.860141993,122.7598782,0,0.022755146,0.380204201,0.852150538,1.083333333,0.711111111,98,98,1.031147541,4,122,91,1.598360656,5076,1.574358974,67,17,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,33,195,1.169631004,123.9295092,0,0.023175955,0.00593996,0.852150538,1.083333333,0.711111111,98,98,1.031147541,4,122,91,1.598360656,5076,1.574358974,67,17,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,34,195,6.063701153,129.9932103,0,0.026844978,5.041538954,0.852150538,1.083333333,0.711111111,98,98,1.031147541,4,122,91,1.598360656,5076,1.574358974,67,17,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,35,195,2.42484498,132.4180553,0,0.022866964,1.176944017,0.852150538,1.083333333,0.711111111,98,98,1.031147541,4,122,91,1.598360656,5076,1.574358974,67,17,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,36,197,2.915318012,135.3333733,0,0.071597815,1.565984011,0.852150538,1.094444444,0.716666667,99,99,1.031967213,4,120,92,1.641666667,4956,1.604060914,67,18,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,37,199,1.911221027,137.2445943,0,0.024255991,0.545547009,0.852150538,1.105555556,0.719444444,100,100,1.014359441,4,118,91,1.686440678,4848,1.64321608,67,19,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,38,199,1.271276951,138.5158713,0,0.024468899,0.006087065,0.852150538,1.105555556,0.719444444,100,100,1.014359441,4,118,91,1.686440678,4848,1.64321608,67,19,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,39,201,3.027990818,141.5438621,0,0.022794962,1.761789083,0.860215054,1.116666667,0.725,101,101,1.029022465,4,119,92,1.68907563,4820,1.537313433,67,20,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,40,201,1.650287867,143.19415,0,0.026576042,0.225462914,0.860215054,1.116666667,0.725,101,101,1.029022465,4,119,92,1.68907563,4820,1.537313433,67,20,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,41,201,2.18303895,145.3771889,0,0.02374506,0.703454971,0.860215054,1.116666667,0.725,101,101,1.029022465,4,119,92,1.68907563,4820,1.537313433,67,20,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,42,201,1.146116018,146.5233049,0,0.023938894,0.007040977,0.860215054,1.116666667,0.725,101,101,1.029022465,4,119,92,1.68907563,4820,1.537313433,67,20,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,43,201,2.486714125,149.0100191,0,0.021147966,1.318139791,0.860215054,1.116666667,0.725,101,101,1.029022465,4,119,92,1.68907563,4820,1.537313433,67,20,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,44,201,2.809685946,151.819705,0,0.026314974,1.406955957,0.860215054,1.116666667,0.725,101,101,1.029022465,4,119,92,1.68907563,4820,1.537313433,67,20,3,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,45,204,3.138267994,154.957973,0,0.023113012,1.842389107,0.86827957,1.133333333,0.733333333,102,102,1.028111718,4,119,92,1.714285714,4928,1.578431373,67,20,4,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,46,204,1.273910046,156.231883,0,0.025913,0.006908894,0.86827957,1.133333333,0.733333333,102,102,1.028111718,4,119,92,1.714285714,4928,1.578431373,67,20,4,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,47,209,1.781639814,158.0135229,0,0.022575855,0.474249125,0.876344086,1.161111111,0.747222222,104,104,1.012629022,5,117,91,1.786324786,4888,1.693779904,67,21,5,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,48,209,1.243098974,159.2566218,0,0.023136854,0.006535053,0.876344086,1.161111111,0.747222222,104,104,1.012629022,5,117,91,1.786324786,4888,1.693779904,67,21,5,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,49,211,2.175246954,161.4318688,0,0.024080038,0.640407801,0.876344086,1.172222222,0.75,105,105,0.993685489,5,115,88,1.834782609,4788,1.687203791,67,22,5,2,3,2,1,0,1,0,2
258,258,26,6,3,7933,Domain-based,(warm start),10,1,50,211,2.127404928,163.5592737,0,0.026761055,0.647720098,0.876344086,1.172222222,0.75,105,105,0.993685489,5,115,88,1.834782609,4788,1.687203791,67,22,5,2,3,2,1,0,1,0,2
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,1,50,54.30699992,54.30699992,29.24799991,5.01699996,0.174731183,0.277777778,0.169444444,45,45,0.128415301,6,15,14,3.333333333,628,1.06,42,2,0,1,0,0,0,0,0,0,0,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,2,98,27.70500016,82.01200008,21.39700007,5.009000063,0.346774194,0.544444444,0.333333333,67,67,0.263205829,6,31,27,3.161290323,1152,1.030612245,53,10,1,1,1,0,0,0,0,0,1,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,3,141,26.99399996,109.006,20.67700005,5.008000135,0.510752688,0.783333333,0.483333333,85,85,0.427140255,6,49,43,2.87755102,1824,0.978723404,62,13,5,1,2,0,0,0,0,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,4,182,23.16100001,132.1670001,17.34100008,5.006999969,0.666666667,1.011111111,0.625,96,96,0.529143898,6,66,56,2.757575758,2372,0.961538462,63,15,9,2,3,1,0,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,5,222,25.3039999,157.471,21.06200004,3.326999903,0.830645161,1.233333333,0.763888889,107,107,0.701275046,6,87,64,2.551724138,3208,0.972972973,63,17,11,7,5,1,0,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,6,241,22.7579999,180.2289999,21.3039999,0.274999857,0.922043011,1.338888889,0.833333333,111,111,0.807832423,5,102,69,2.362745098,3856,1.033195021,63,17,12,8,6,1,1,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,7,243,26.57499981,206.8039997,20.75099993,5.003999949,0.932795699,1.35,0.844444444,110,110,0.827868852,5,104,71,2.336538462,3948,1.041152263,61,17,12,9,6,1,1,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,8,243,26.94799995,233.7519996,21.02099991,5.000999928,0.932795699,1.35,0.844444444,110,110,0.827868852,5,104,71,2.336538462,3948,1.041152263,61,17,12,9,6,1,1,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,9,247,21.22400022,254.9759998,19.30400014,0.661999941,0.959677419,1.372222222,0.858333333,113,113,0.873770492,5,110,72,2.245454545,4120,1.109311741,63,18,12,9,6,1,1,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,10,249,22.51799989,277.4939997,20.68099999,0.687000036,0.956989247,1.383333333,0.863888889,114,114,0.839162113,5,107,72,2.327102804,4008,1.080321285,63,19,12,9,6,1,1,0,1,0,2,0
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,11,249,26.6730001,304.1669998,20.796,5.00999999,0.956989247,1.383333333,0.863888889,114,114,0.839162113,5,107,72,2.327102804,4008,1.080321285,63,19,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,12,249,22.22099996,326.3879998,20.99000001,0.378999949,0.956989247,1.383333333,0.863888889,114,114,0.839162113,5,107,72,2.327102804,4008,1.080321285,63,19,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,13,249,22.67799997,349.0659997,20.74600005,0.681999922,0.956989247,1.383333333,0.863888889,114,114,0.839162113,5,107,72,2.327102804,4008,1.080321285,63,19,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,14,252,26.46499991,375.5309997,20.68399978,5.012000084,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,15,252,26.796,402.3269997,20.92400002,5.013000011,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,16,252,23.76099992,426.0879996,17.81500006,5.01699996,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,17,252,18.09100008,444.1789997,16.25099993,0.644999981,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,18,252,23.80699992,467.9859996,17.87399983,5.003999949,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,19,252,24.19700003,492.1829996,18.30800009,5.008000135,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,20,252,22.421,500,20.74699998,0.480999947,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,21,252,20.4749999,535.0789995,14.42700005,5.003000021,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,22,252,19.773,554.8519995,18.04999995,0.773999929,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,23,252,22.90900016,577.7609997,17.13500023,5.00999999,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,24,252,20.79299998,598.5539997,14.59899998,5.000999928,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,25,252,15.82700014,614.3809998,14.24699998,0.677000046,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,26,252,26.06900001,640.4499998,21.00999999,4.142999887,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,27,252,26.98300004,667.4329998,21.01200008,5.047999859,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,28,252,16.25399995,683.6869998,14.6639998,0.430000067,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,29,252,16.24000001,699.9269998,14.6309998,0.667999983,0.97311828,1.4,0.872222222,115,115,0.876654523,5,110,72,2.290909091,4276,1.095238095,62,21,12,9,6,1,1,0,1,0,2,1
253,253,26,6,3,7933,Learn-then-optimize,(cold start),20,1,30,253,24.9849999,724.9119997,20.78799987,3.496000051,0.97311828,1.405555556,0.875,116,116,0.846599879,5,109,71,2.321100917,4124,1.114624506,63,21,12,9,6,1,1,0,1,0,2,1
259,259,26,6,3,7933,Randomized,(cold start),10,1,0,0,0.005964994,0.005964994,0.005964994,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,1,16,18.435812,18.44177699,0,1.271859884,0.090340853,0.077956989,0.088888889,0.066666667,11,11,0.081967213,4,13,13,1.230769231,596,1,7,3,1,0,0,0,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,2,35,1.779560089,20.22133708,0,0.011652946,0.149374008,0.169354839,0.194444444,0.138888889,20,20,0.329690346,4,28,27,1.25,1232,1,11,6,2,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,3,51,1.276374102,21.49771118,0,0.004423141,0.075057983,0.244623656,0.283333333,0.205555556,30,30,0.470856102,4,40,39,1.275,1824,0.960784314,16,10,3,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,4,62,1.730888128,23.22859931,0,0.276909828,0.075049162,0.287634409,0.344444444,0.241666667,36,36,0.520491803,4,45,41,1.377777778,2076,1,19,11,5,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,5,67,1.949082136,25.17768145,0,0.244327068,0.122056007,0.314516129,0.372222222,0.261111111,39,39,0.548724954,4,50,45,1.34,2400,1.029850746,21,11,6,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,6,81,1.627772093,26.80545354,0,0.00475502,0.147993803,0.379032258,0.45,0.311111111,47,47,0.642531876,4,60,50,1.35,2884,1.012345679,25,13,8,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,7,85,1.54372716,28.3491807,0,0.004518986,0.081310034,0.405913978,0.472222222,0.330555556,51,51,0.742076503,4.533333333,66,55,1.287878788,3224,1.035294118,29,13,8,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,8,86,1.734951019,30.08413172,0,0.004656076,0.2986269,0.411290323,0.477777778,0.336111111,52,52,0.795810565,4.533333333,67,56,1.28358209,3372,0.965116279,30,13,8,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,9,91,1.697678089,31.78180981,0,0.004744053,0.168060064,0.424731183,0.505555556,0.355555556,56,56,0.808864602,5,67,55,1.358208955,3260,1.087912088,33,14,8,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,10,91,1.437101841,33.21891165,0,0.004966021,0.133786917,0.424731183,0.505555556,0.355555556,56,56,0.808864602,5,67,55,1.358208955,3260,1.087912088,33,14,8,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,11,96,1.640165091,34.85907674,0,0.006697178,0.158712864,0.448924731,0.533333333,0.377777778,59,59,0.894444444,5,71,58,1.352112676,3364,1.083333333,34,16,8,0,0,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,12,106,1.470388174,36.32946491,0,0.004643917,0.295918941,0.491935484,0.588888889,0.411111111,65,65,0.939981785,5,77,62,1.376623377,3652,1.066037736,39,16,8,0,1,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,13,107,1.240236044,37.56970096,0,0.00563097,0.086483002,0.489247312,0.594444444,0.416666667,66,66,0.938312083,5,75,60,1.426666667,3392,1.112149533,40,16,8,0,1,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,14,108,1.765685081,39.33538604,0,0.005098104,0.146919966,0.497311828,0.6,0.422222222,67,67,0.960261081,5,77,61,1.402597403,3476,1.361111111,41,16,8,0,1,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,15,110,1.686038971,41.02142501,0,0.006888151,0.143115997,0.510752688,0.611111111,0.427777778,69,69,0.932938676,4.266666667,80,63,1.375,3688,1.381818182,43,16,8,0,1,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,16,113,1.567868948,42.58929396,0,0.006025076,0.326416016,0.521505376,0.627777778,0.436111111,71,71,0.934669095,4.366666667,81,63,1.395061728,3652,1.495575221,44,17,8,0,1,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,17,122,1.452926874,44.04222083,0,0.004513979,0.117966175,0.561827957,0.677777778,0.469444444,75,75,1.0691864,4.55,87,66,1.402298851,3876,1.62295082,46,18,8,0,2,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,18,123,1.680423021,45.72264385,0,0.004693985,0.172706127,0.561827957,0.683333333,0.472222222,76,76,1.077383121,4.583333333,86,65,1.430232558,3832,1.658536585,47,18,8,0,2,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,19,123,1.094375849,46.8170197,0,0.0057199,0.09485507,0.561827957,0.683333333,0.472222222,76,76,1.077383121,4.583333333,86,65,1.430232558,3832,1.658536585,47,18,8,0,2,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,20,123,1.467144012,48.28416371,0,0.005021811,0.00357008,0.561827957,0.683333333,0.472222222,76,76,1.077383121,4.583333333,86,65,1.430232558,3832,1.658536585,47,18,8,0,2,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,21,128,1.458683968,49.74284768,0,0.005978107,0.214450836,0.586021505,0.711111111,0.497222222,77,77,1.093472981,4.583333333,90,66,1.422222222,3992,1.6171875,47,18,8,0,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,22,135,2.064415932,51.80726361,0,0.006191969,0.534947157,0.612903226,0.75,0.508333333,80,80,1.123679417,4.583333333,93,71,1.451612903,4220,1.503703704,48,19,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,23,135,1.536451817,53.34371543,0,0.005286932,0.101178169,0.612903226,0.75,0.508333333,80,80,1.123679417,4.583333333,93,71,1.451612903,4220,1.503703704,48,19,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,24,140,1.743652821,55.08736825,0,0.00491786,0.51915288,0.634408602,0.777777778,0.527777778,84,84,1.154644809,4.55,96,74,1.458333333,4288,1.492857143,51,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,25,141,1.717336893,56.80470514,0,0.005031824,0.232456923,0.639784946,0.783333333,0.536111111,85,85,1.152823315,4.55,97,74,1.453608247,4376,1.496453901,52,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,26,141,1.609528065,58.41423321,0,0.005700111,0.049145937,0.639784946,0.783333333,0.536111111,85,85,1.152823315,4.55,97,74,1.453608247,4376,1.496453901,52,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,27,141,1.279850006,59.69408321,0,0.006912947,0.219733,0.639784946,0.783333333,0.536111111,85,85,1.152823315,4.55,97,74,1.453608247,4376,1.496453901,52,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,28,141,1.414716959,61.10880017,0,0.004971981,0.001606941,0.639784946,0.783333333,0.536111111,85,85,1.152823315,4.55,97,74,1.453608247,4376,1.496453901,52,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,29,141,1.477569818,62.58636999,0,0.00590086,0.522691011,0.639784946,0.783333333,0.536111111,85,85,1.152823315,4.55,97,74,1.453608247,4376,1.496453901,52,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,30,143,1.588557005,64.174927,0,0.004679918,0.200958014,0.637096774,0.794444444,0.536111111,87,87,1.099908925,4.3,94,72,1.521276596,4284,1.440559441,54,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,31,144,2.016368866,66.19129586,0,0.005021095,0.837428808,0.637096774,0.8,0.541666667,88,88,1.102034001,4.3,93,72,1.548387097,4260,1.472222222,55,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,32,144,1.43699193,67.62828779,0,0.005727053,0.241018057,0.637096774,0.8,0.541666667,88,88,1.102034001,4.3,93,72,1.548387097,4260,1.472222222,55,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,33,144,1.290147066,68.91843486,0,0.005500078,0.21687007,0.637096774,0.8,0.541666667,88,88,1.102034001,4.3,93,72,1.548387097,4260,1.472222222,55,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,34,144,1.29122901,70.20966387,0,0.005676031,0.191418171,0.637096774,0.8,0.541666667,88,88,1.102034001,4.3,93,72,1.548387097,4260,1.472222222,55,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,35,144,1.878653049,72.08831692,0,0.009829998,0.045023918,0.637096774,0.8,0.541666667,88,88,1.102034001,4.3,93,72,1.548387097,4260,1.472222222,55,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,36,144,1.801129818,73.88944674,0,0.004912853,0.183714151,0.637096774,0.8,0.541666667,88,88,1.102034001,4.3,93,72,1.548387097,4260,1.472222222,55,20,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,37,148,1.492310047,75.38175678,0,0.252839088,0.08990407,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,38,148,1.716738939,77.09849572,0,0.005166054,0.314285994,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,39,148,1.571321011,78.66981673,0,0.00484705,0.17480588,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,40,148,1.251065969,79.9208827,0,0.005365133,0.235227823,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,41,148,1.116070986,81.03695369,0,0.006052017,0.044848204,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,42,148,1.395138025,82.43209171,0,0.00504899,0.168787956,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,43,148,1.254014015,83.68610573,0,0.005357981,0.140833855,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,44,148,2.200474024,85.88657975,0,0.005970001,0.816635847,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
259,259,26,6,3,7933,Randomized,(cold start),10,1,45,148,3.470321894,89.35690165,0,0.009748936,2.167783022,0.658602151,0.822222222,0.558333333,91,91,1.077443837,4.3,97,73,1.525773196,4416,1.547297297,57,21,8,1,3,1,0,0,0,0,0
